case_id,book_id,type,text_A,text_B,label_A,label_B,decision,rule_applied,precedent_id,new_precedent,resolved_in_favor_of,judge_id,date
C1466,RUS-T_medium_04,Sentiment_label,Камзол и бриджи он надел и поясок атласный.,Камзол и бриджи он надел и поясок атласный.,+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,наличие положительных оценочных признаков («атласный»),B-6,True,A,ADJ,2026-07-19
C1467,RUS-T_medium_04,Sentiment_label,"Себя он гордо оглядел, решил, что вид прекрасный, и нацепил ещё парик, хоть был парик ему велик.","Себя он гордо оглядел, решил, что вид прекрасный, и нацепил ещё парик, хоть был парик ему велик.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,"наличие положительных оценочных признаков («гордо», «прекрасный»)",B-6,True,A,ADJ,2026-07-19
C1468,RUS-T_medium_04,Sentiment_label,"Шесть горничных, лакеев шесть и важный мажордом!","Шесть горничных, лакеев шесть и важный мажордом!",-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,появление угрожающей толпы,B-18,True,A,ADJ,2026-07-19
C1469,RUS-T_medium_04,Sentiment_label,Но все участники погони... ...в глубоком замерли ПОКЛОНЕ!,Но все участники погони... ...в глубоком замерли ПОКЛОНЕ!,+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,поклон как знак уважения,B-8,True,A,ADJ,2026-07-19
C1470,RUS-T_medium_04,Sentiment_label,"– Прошу прощения, мой принц, / – воскликнул мажордом.","– Прошу прощения, мой принц, – воскликнул мажордом.",-1 NEGATIVE,0 NEUTRAL,+1 POSITIVE,вежливое обращение и извинение как проявление почтения,B-16,True,neither,ADJ,2026-07-19
C1471,RUS-T_medium_04,Sentiment_label,– Мы к вам нечаянно зашли и быстренько уйдём.,– Мы к вам нечаянно зашли и быстренько уйдём.,-1 NEGATIVE,0 NEUTRAL,0 NEUTRAL,слабо выраженная эмоция без драматизации,B-24,True,B,ADJ,2026-07-19
C1472,RUS-T_medium_04,Sentiment_label,"А что прикажете, мой принц, подать сегодня к чаю?","А что прикажете, мой принц, подать сегодня к чаю?",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,радость от неожиданной удачи,B-12,True,A,ADJ,2026-07-19
C1473,RUS-T_medium_04,Sentiment_label,"– Сию минутку подадим, / – забегали лакеи","– Сию минутку подадим, – забегали лакеи.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,луги выполняют приказ как проявление услужливости,B-22,True,A,ADJ,2026-07-19
C1474,RUS-T_medium_04,Sentiment_label,А им вдогонку юный свин: / – И булок посвежее!,А им вдогонку юный свин: – И булок посвежее!,0 NEUTRAL,+1 POSITIVE,+1 POSITIVE,"восклицательная реплика, выражающая энтузиазм и удовольствие",B-2,False,B,ADJ,2026-07-19
C1475,RUS-T_medium_04,Sentiment_label,"Ещё он заказал пирог с цукатами внутри, две полных вазочки желе, мороженого — три, четыре штруделя (сказать, чтоб не жалели джема), творожных пудингов штук пять и к ним шесть порций крема, пирожных с розочками семь, медовых кексов восемь, тянучек девять (ясно всем? а ну, живей подносим!).","Ещё он заказал пирог с цукатами внутри, две полных вазочки желе, мороженого — три, четыре штруделя (сказать, чтоб не жалели джема), творожных пудингов штук пять и к ним шесть порций крема, пирожных с розочками семь, медовых кексов восемь, тянучек девять (ясно всем? а ну, живей подносим!).",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,наличие положительных образов (обилие вкусной еды),B-6,True,A,ADJ,2026-07-20
C1476,RUS-T_medium_04,Sentiment_label,"И десять литров лучших сливок, а на закуску горсть оливок потребовал нахальный свин...","И десять литров лучших сливок, а на закуску горсть оливок потребовал нахальный свин...",+1 POSITIVE,-1 NEGATIVE,+1 POSITIVE,наличие положительных оценочных признаков («лучших сливок»),B-6,True,A,ADJ,2026-07-20
C1477,RUS-T_medium_04,Sentiment_label,И слопал всё — один!,И слопал всё — один!,+1 POSITIVE,-1 NEGATIVE,-1 NEGATIVE,жадность и обжорство как негативные черты,B-17,True,B,ADJ,2026-07-20
C1478,RUS-T_medium_04,Sentiment_label,— Что заскучали? / — хрюкнул свин.,— Что заскучали? — хрюкнул свин.,-1 NEGATIVE,0 NEUTRAL,0 NEUTRAL,вопросы без маркеров тревоги/страха/радости,B-5,False,B,ADJ,2026-07-20
C1479,RUS-T_medium_04,Sentiment_label,— Я дело вам найду!,— Я дело вам найду!,+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,призыв к совместной игре,B-22,True,A,ADJ,2026-07-20
C1480,RUS-T_medium_04,Sentiment_label,"Ать-два, пройдитесь колесом, сыграйте в чехарду!","Ать-два, пройдитесь колесом, сыграйте в чехарду!",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,призыв к совместной игре,B-22,True,A,ADJ,2026-07-20
C1481,RUS-T_medium_04,Sentiment_label,Лишь командирам не до смеха.,Лишь командирам не до смеха.,-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,негативная эмоция без позитивного разрешения,B-4,False,A,ADJ,2026-07-20
C1482,RUS-T_medium_04,Sentiment_label,пошёл в огород и там Потом он огород устроил взрыв.,пошёл в огород и там Потом он огород устроил взрыв.,-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,разрушение огорода,B-14,True,A,ADJ,2026-07-20
C1483,RUS-T_medium_04,Sentiment_label,двух престарелых герцогинь едва не уморив.,двух престарелых герцогинь едва не уморив.,+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,смех и веселье,B-12,True,A,ADJ,2026-07-20
C1484,RUS-T_medium_04,Sentiment_label,"Затем вернулся в тронный зал, набив карман редиской, и карамели приказал подать большую миску.","Затем вернулся в тронный зал, набив карман редиской, и карамели приказал подать большую миску.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,радость от еды и игрового поведения,B-12,True,A,ADJ,2026-07-20
C1485,RUS-T_medium_04,Sentiment_label,"Беспечно чавкал Свинни Пиг конфеткой «Чоко-кримс», и в этот миг в дверях возник... ...Принц!","Беспечно чавкал Свинни Пиг конфеткой «Чоко-кримс», и в этот миг в дверях возник... / ...Принц!",-1 NEGATIVE,0 NEUTRAL,0 NEUTRAL,слабо выраженная эмоция без драматизации,B-24,True,B,ADJ,2026-07-20
